prise,rooms,square,floor,totalFloors,flat/studio,address,coordinate,distanceFromTheCenter,metro,cafe,park,beaches,hospital,police,shop,beautySalone,mall,museum,pharmacy,sportCenter,postOffice,hotel
240000.0,1,10.0,1,6,0.0,"Мытная ул.,  25",,,,,,,,,,,,,,,,
3480000.0,3,89.3,5,9,1.0,"ул. Соловьиная Роща,  9",,,,,,,,,,,,,,,,
3321190.0,3,76.1,11,12,1.0,"ул. Пресненский Вал,  16с2",,,,,,,,,,,,,,,,
1700000.0,2,39.0,3,10,1.0,"11-я Парковая ул.,  24",,,,,,,,,,,,,,,,
2530000.0,2,59.5,8,29,1.0,"Москва, Береговой проезд,  3",,,,,,,,,,,,,,,,
10800000.0,2,102.2,8,12,1.0,"Малая Пироговская ул.,  8",,,,,,,,,,,,,,,,
2465000.0,4,74.0,4,5,1.0,"Столярный пер.,  14",,,,,,,,,,,,,,,,
455000.0,1,14.4,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
1215000.0,1,34.0,16,22,1.0,"Родниковая ул.,  30к3",,,,,,,,,,,,,,,,
7000000.0,3,96.0,6,19,1.0,"Шелепихинская наб.,  34к2зд2",,,,,,,,,,,,,,,,
1100000.0,2,45.2,1,9,1.0,"Зелёный пр-т,  60/35",,,,,,,,,,,,,,,,
420000.0,1,17.4,2,5,0.0,"3-я Институтская ул.,  15",,,,,,,,,,,,,,,,
5728100.0,3,87.2,8,10,1.0,"ул. Малая Полянка,  2",,,,,,,,,,,,,,,,
1900000.0,3,63.7,1,12,1.0,"Енисейская ул.,  29",,,,,,,,,,,,,,,,
4500000.0,3,83.0,16,19,1.0,"Ленинский пр-т,  38Ак3",,,,,,,,,,,,,,,,
3270000.0,2,95.0,31,40,1.0,"Хорошёвское ш.,  12к1",,,,,,,,,,,,,,,,
1199900.0,2,64.1,2,16,1.0,"рп. Бутово, жилой комплекс Бутово Парк, 6",,,,,,,,,,,,,,,,
460000.0,1,15.1,1,9,0.0,"Чертановская ул.,  43к2",,,,,,,,,,,,,,,,
440004.0,1,11.8,1,9,0.0,"Туристская ул.,  18",,,,,,,,,,,,,,,,
760000.0,1,25.9,2,9,1.0,"ул. Сталеваров,  32",,,,,,,,,,,,,,,,
5000000.0,3,102.7,10,18,1.0,"пр-т Лихачёва,  22",,,,,,,,,,,,,,,,
460000.0,1,20.5,2,5,0.0,"Яснополянская ул.,  3к2",,,,,,,,,,,,,,,,
3599000.0,4,97.1,4,6,1.0,"ул. Расковой,  12",,,,,,,,,,,,,,,,
5036952.0,2,75.3,3,16,1.0,"Донская ул.,  14к2",,,,,,,,,,,,,,,,
5500000.0,3,106.1,12,16,1.0,"Тихвинская ул.,  14к1",,,,,,,,,,,,,,,,
4850000.0,2,98.0,5,7,1.0,"ул. Гиляровского,  55",,,,,,,,,,,,,,,,
3280000.0,3,86.7,21,47,1.0,"Новодмитровская ул.,  2к5",,,,,,,,,,,,,,,,
16000000.0,3,145.0,67,79,1.0,"1-й Красногвардейский пр.,  22с1",,,,,,,,,,,,,,,,
430000.0,1,11.6,1,9,0.0,"Дорожная ул.,  28к2",,,,,,,,,,,,,,,,
350000.0,2,44.3,4,12,1.0,"Кировоградская ул.,  42",,,,,,,,,,,,,,,,
3565000.0,4,82.3,17,32,1.0,"Причальный пр.,  8к1",,,,,,,,,,,,,,,,
418000.0,1,19.0,1,5,0.0,"1-я ул. Машиностроения,  4к1",,,,,,,,,,,,,,,,
1390000.0,2,37.3,3,9,1.0,"Новочерёмушкинская ул.,  53к3",,,,,,,,,,,,,,,,
6121940.0,4,114.2,11,12,1.0,"Климентовский пер.,  2",,,,,,,,,,,,,,,,
1700000.0,3,60.0,4,9,1.0,"Молдавская ул.,  2к1",,,,,,,,,,,,,,,,
3800000.0,3,82.0,26,37,1.0,"Шелепихинская наб.,  34к1",,,,,,,,,,,,,,,,
2980000.0,2,71.0,16,22,1.0,"б-р Братьев Весниных,  2",,,,,,,,,,,,,,,,
3050000.0,3,96.0,17,33,1.0,"Озёрная ул.,  44",,,,,,,,,,,,,,,,
434980.0,1,11.6,1,9,0.0,"Уральская ул.,  8",,,,,,,,,,,,,,,,
650000.0,3,63.5,2,12,1.0,"2-й Мосфильмовский пер.,  10",,,,,,,,,,,,,,,,
3800000.0,2,80.0,34,36,1.0,"Шелепихинская наб.,  34к3зд6",,,,,,,,,,,,,,,,
240000.0,1,10.0,1,6,0.0,"Мытная ул.,  25",,,,,,,,,,,,,,,,
3480000.0,3,89.3,5,9,1.0,"ул. Соловьиная Роща,  9",,,,,,,,,,,,,,,,
3321190.0,3,76.1,11,12,1.0,"ул. Пресненский Вал,  16с2",,,,,,,,,,,,,,,,
1700000.0,2,39.0,3,10,1.0,"11-я Парковая ул.,  24",,,,,,,,,,,,,,,,
2530000.0,2,59.5,8,29,1.0,"Москва, Береговой проезд,  3",,,,,,,,,,,,,,,,
10800000.0,2,102.2,8,12,1.0,"Малая Пироговская ул.,  8",,,,,,,,,,,,,,,,
2465000.0,4,74.0,4,5,1.0,"Столярный пер.,  14",,,,,,,,,,,,,,,,
455000.0,1,14.4,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
1215000.0,1,34.0,16,22,1.0,"Родниковая ул.,  30к3",,,,,,,,,,,,,,,,
7000000.0,3,96.0,6,19,1.0,"Шелепихинская наб.,  34к2зд2",,,,,,,,,,,,,,,,
1100000.0,2,45.2,1,9,1.0,"Зелёный пр-т,  60/35",,,,,,,,,,,,,,,,
420000.0,1,17.4,2,5,0.0,"3-я Институтская ул.,  15",,,,,,,,,,,,,,,,
5728100.0,3,87.2,8,10,1.0,"ул. Малая Полянка,  2",,,,,,,,,,,,,,,,
1900000.0,3,63.7,1,12,1.0,"Енисейская ул.,  29",,,,,,,,,,,,,,,,
4500000.0,3,83.0,16,19,1.0,"Ленинский пр-т,  38Ак3",,,,,,,,,,,,,,,,
3270000.0,2,95.0,31,40,1.0,"Хорошёвское ш.,  12к1",,,,,,,,,,,,,,,,
1199900.0,2,64.1,2,16,1.0,"рп. Бутово, жилой комплекс Бутово Парк, 6",,,,,,,,,,,,,,,,
460000.0,1,15.1,1,9,0.0,"Чертановская ул.,  43к2",,,,,,,,,,,,,,,,
1790000.0,2,55.3,11,16,1.0,"Гродненская ул.,  9",,,,,,,,,,,,,,,,
6500000.0,2,90.0,62,78,1.0,"1-й Красногвардейский пр.,  22с2",,,,,,,,,,,,,,,,
355000.0,1,13.6,2,5,0.0,"3-я Институтская ул.,  15",,,,,,,,,,,,,,,,
2150000.0,2,56.8,18,29,1.0,"Аминьевское ш.,  4Дк3литВ",,,,,,,,,,,,,,,,
5720956.0,3,88.2,4,16,1.0,"Донская ул.,  14к2",,,,,,,,,,,,,,,,
6800000.0,3,137.9,15,16,1.0,"Рублёвское ш.,  11к2",,,,,,,,,,,,,,,,
4000000.0,3,87.0,8,24,1.0,"Хорошёвское ш.,  25Ак3",,,,,,,,,,,,,,,,
2836500.0,2,65.7,16,25,1.0,"Береговой пр.,  5к2",,,,,,,,,,,,,,,,
1890000.0,3,81.3,6,19,1.0,"Скандинавский б-р,  19",,,,,,,,,,,,,,,,
6121940.0,4,114.2,11,12,1.0,"Климентовский пер.,  2",,,,,,,,,,,,,,,,
1700000.0,3,60.0,4,9,1.0,"Молдавская ул.,  2к1",,,,,,,,,,,,,,,,
3800000.0,3,82.0,26,37,1.0,"Шелепихинская наб.,  34к1",,,,,,,,,,,,,,,,
2980000.0,2,71.0,16,22,1.0,"б-р Братьев Весниных,  2",,,,,,,,,,,,,,,,
3050000.0,3,96.0,17,33,1.0,"Озёрная ул.,  44",,,,,,,,,,,,,,,,
434980.0,1,11.6,1,9,0.0,"Уральская ул.,  8",,,,,,,,,,,,,,,,
650000.0,3,63.5,2,12,1.0,"2-й Мосфильмовский пер.,  10",,,,,,,,,,,,,,,,
3800000.0,2,80.0,34,36,1.0,"Шелепихинская наб.,  34к3зд6",,,,,,,,,,,,,,,,
240000.0,1,10.0,1,6,0.0,"Мытная ул.,  25",,,,,,,,,,,,,,,,
3480000.0,3,89.3,5,9,1.0,"ул. Соловьиная Роща,  9",,,,,,,,,,,,,,,,
3321190.0,3,76.1,11,12,1.0,"ул. Пресненский Вал,  16с2",,,,,,,,,,,,,,,,
1700000.0,2,39.0,3,10,1.0,"11-я Парковая ул.,  24",,,,,,,,,,,,,,,,
2530000.0,2,59.5,8,29,1.0,"Москва, Береговой проезд,  3",,,,,,,,,,,,,,,,
10800000.0,2,102.2,8,12,1.0,"Малая Пироговская ул.,  8",,,,,,,,,,,,,,,,
2465000.0,4,74.0,4,5,1.0,"Столярный пер.,  14",,,,,,,,,,,,,,,,
455000.0,1,14.4,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
1215000.0,1,34.0,16,22,1.0,"Родниковая ул.,  30к3",,,,,,,,,,,,,,,,
7000000.0,3,96.0,6,19,1.0,"Шелепихинская наб.,  34к2зд2",,,,,,,,,,,,,,,,
1100000.0,2,45.2,1,9,1.0,"Зелёный пр-т,  60/35",,,,,,,,,,,,,,,,
420000.0,1,17.4,2,5,0.0,"3-я Институтская ул.,  15",,,,,,,,,,,,,,,,
5728100.0,3,87.2,8,10,1.0,"ул. Малая Полянка,  2",,,,,,,,,,,,,,,,
1900000.0,3,63.7,1,12,1.0,"Енисейская ул.,  29",,,,,,,,,,,,,,,,
4500000.0,3,83.0,16,19,1.0,"Ленинский пр-т,  38Ак3",,,,,,,,,,,,,,,,
3270000.0,2,95.0,31,40,1.0,"Хорошёвское ш.,  12к1",,,,,,,,,,,,,,,,
1199900.0,2,64.1,2,16,1.0,"рп. Бутово, жилой комплекс Бутово Парк, 6",,,,,,,,,,,,,,,,
460000.0,1,15.1,1,9,0.0,"Чертановская ул.,  43к2",,,,,,,,,,,,,,,,
1790000.0,2,55.3,11,16,1.0,"Гродненская ул.,  9",,,,,,,,,,,,,,,,
6500000.0,2,90.0,62,78,1.0,"1-й Красногвардейский пр.,  22с2",,,,,,,,,,,,,,,,
355000.0,1,13.6,2,5,0.0,"3-я Институтская ул.,  15",,,,,,,,,,,,,,,,
2150000.0,2,56.8,18,29,1.0,"Аминьевское ш.,  4Дк3литВ",,,,,,,,,,,,,,,,
5720956.0,3,88.2,4,16,1.0,"Донская ул.,  14к2",,,,,,,,,,,,,,,,
6800000.0,3,137.9,15,16,1.0,"Рублёвское ш.,  11к2",,,,,,,,,,,,,,,,
4000000.0,3,87.0,8,24,1.0,"Хорошёвское ш.,  25Ак3",,,,,,,,,,,,,,,,
2836500.0,2,65.7,16,25,1.0,"Береговой пр.,  5к2",,,,,,,,,,,,,,,,
1890000.0,3,81.3,6,19,1.0,"Скандинавский б-р,  19",,,,,,,,,,,,,,,,
410030.0,1,11.2,1,9,0.0,"Черницынский пр.,  6к1",,,,,,,,,,,,,,,,
2050000.0,2,54.7,16,19,1.0,"ул. Дмитрия Ульянова,  27к1",,,,,,,,,,,,,,,,
5000000.0,2,51.1,17,18,1.0,"Поклонная ул.,  11с1А",,,,,,,,,,,,,,,,
330000.0,1,14.2,1,5,0.0,"Новогиреевская ул.,  16к1",,,,,,,,,,,,,,,,
1650000.0,3,62.9,9,12,1.0,"Белореченская ул.,  17",,,,,,,,,,,,,,,,
4817440.0,3,95.3,4,16,1.0,"Якиманский пер.,  6",,,,,,,,,,,,,,,,
6710000.0,2,56.4,14,19,1.0,"Ленинский пр-т,  38Ак3",,,,,,,,,,,,,,,,
1400000.0,1,45.1,3,10,1.0,"Барвихинская ул.,  6",,,,,,,,,,,,,,,,
2500000.0,2,58.0,17,21,1.0,"ул. Мнёвники,  5",,,,,,,,,,,,,,,,
1030000.0,1,38.8,9,18,1.0,"6-я Радиальная ул.,  7/6к3",,,,,,,,,,,,,,,,
520010.0,1,16.1,1,9,0.0,"ул. Мусы Джалиля,  27к1",,,,,,,,,,,,,,,,
900000.0,1,33.0,5,12,1.0,"Люблинская ул.,  5к1",,,,,,,,,,,,,,,,
5300000.0,3,78.0,2,14,1.0,"ул. Пресненский Вал,  14к3",,,,,,,,,,,,,,,,
470000.0,1,19.6,1,6,0.0,"Большая Серпуховская ул.,  31к2",,,,,,,,,,,,,,,,
1870000.0,2,54.4,4,5,1.0,"Прудовой пр.,  10",,,,,,,,,,,,,,,,
1215000.0,1,34.0,16,22,1.0,"Родниковая ул.,  30к3",,,,,,,,,,,,,,,,
7000000.0,3,96.0,6,19,1.0,"Шелепихинская наб.,  34к2зд2",,,,,,,,,,,,,,,,
1100000.0,2,45.2,1,9,1.0,"Зелёный пр-т,  60/35",,,,,,,,,,,,,,,,
420000.0,1,17.4,2,5,0.0,"3-я Институтская ул.,  15",,,,,,,,,,,,,,,,
5728100.0,3,87.2,8,10,1.0,"ул. Малая Полянка,  2",,,,,,,,,,,,,,,,
1900000.0,3,63.7,1,12,1.0,"Енисейская ул.,  29",,,,,,,,,,,,,,,,
4500000.0,3,83.0,16,19,1.0,"Ленинский пр-т,  38Ак3",,,,,,,,,,,,,,,,
3270000.0,2,95.0,31,40,1.0,"Хорошёвское ш.,  12к1",,,,,,,,,,,,,,,,
1199900.0,2,64.1,2,16,1.0,"рп. Бутово, жилой комплекс Бутово Парк, 6",,,,,,,,,,,,,,,,
460000.0,1,15.1,1,9,0.0,"Чертановская ул.,  43к2",,,,,,,,,,,,,,,,
1790000.0,2,55.3,11,16,1.0,"Гродненская ул.,  9",,,,,,,,,,,,,,,,
6500000.0,2,90.0,62,78,1.0,"1-й Красногвардейский пр.,  22с2",,,,,,,,,,,,,,,,
355000.0,1,13.6,2,5,0.0,"3-я Институтская ул.,  15",,,,,,,,,,,,,,,,
2150000.0,2,56.8,18,29,1.0,"Аминьевское ш.,  4Дк3литВ",,,,,,,,,,,,,,,,
5720956.0,3,88.2,4,16,1.0,"Донская ул.,  14к2",,,,,,,,,,,,,,,,
6800000.0,3,137.9,15,16,1.0,"Рублёвское ш.,  11к2",,,,,,,,,,,,,,,,
4000000.0,3,87.0,8,24,1.0,"Хорошёвское ш.,  25Ак3",,,,,,,,,,,,,,,,
2836500.0,2,65.7,16,25,1.0,"Береговой пр.,  5к2",,,,,,,,,,,,,,,,
1890000.0,3,81.3,6,19,1.0,"Скандинавский б-р,  19",,,,,,,,,,,,,,,,
410030.0,1,11.2,1,9,0.0,"Черницынский пр.,  6к1",,,,,,,,,,,,,,,,
2050000.0,2,54.7,16,19,1.0,"ул. Дмитрия Ульянова,  27к1",,,,,,,,,,,,,,,,
5000000.0,2,51.1,17,18,1.0,"Поклонная ул.,  11с1А",,,,,,,,,,,,,,,,
330000.0,1,14.2,1,5,0.0,"Новогиреевская ул.,  16к1",,,,,,,,,,,,,,,,
1650000.0,3,62.9,9,12,1.0,"Белореченская ул.,  17",,,,,,,,,,,,,,,,
4817440.0,3,95.3,4,16,1.0,"Якиманский пер.,  6",,,,,,,,,,,,,,,,
6710000.0,2,56.4,14,19,1.0,"Ленинский пр-т,  38Ак3",,,,,,,,,,,,,,,,
1400000.0,1,45.1,3,10,1.0,"Барвихинская ул.,  6",,,,,,,,,,,,,,,,
2500000.0,2,58.0,17,21,1.0,"ул. Мнёвники,  5",,,,,,,,,,,,,,,,
1030000.0,1,38.8,9,18,1.0,"6-я Радиальная ул.,  7/6к3",,,,,,,,,,,,,,,,
520010.0,1,16.1,1,9,0.0,"ул. Мусы Джалиля,  27к1",,,,,,,,,,,,,,,,
900000.0,1,33.0,5,12,1.0,"Люблинская ул.,  5к1",,,,,,,,,,,,,,,,
5300000.0,3,78.0,2,14,1.0,"ул. Пресненский Вал,  14к3",,,,,,,,,,,,,,,,
470000.0,1,19.6,1,6,0.0,"Большая Серпуховская ул.,  31к2",,,,,,,,,,,,,,,,
1870000.0,2,54.4,4,5,1.0,"Прудовой пр.,  10",,,,,,,,,,,,,,,,
6131290.0,5,133.1,6,19,1.0,"Красногвардейский б-р,  15с2",,,,,,,,,,,,,,,,
7800000.0,3,107.0,9,10,1.0,"ул. Фадеева,  4А",,,,,,,,,,,,,,,,
1900000.0,3,64.2,2,6,1.0,"ул. Толбухина,  7к1",,,,,,,,,,,,,,,,
3450000.0,1,53.0,26,51,1.0,"Москва, Шмитовский проезд,  39к1",,,,,,,,,,,,,,,,
1950000.0,2,54.0,7,11,1.0,"пр-т Мира,  122",,,,,,,,,,,,,,,,
415000.0,1,11.7,1,9,0.0,"4-я Новокузьминская ул.,  8к2",,,,,,,,,,,,,,,,
1450000.0,1,33.0,3,8,1.0,"Донская ул.,  31",,,,,,,,,,,,,,,,
4200000.0,4,113.1,4,41,1.0,"Багратионовский пр.,  5Ак1",,,,,,,,,,,,,,,,
380000.0,1,17.0,2,5,0.0,"ул. Металлургов,  33",,,,,,,,,,,,,,,,
1280000.0,1,35.0,5,9,1.0,"Кленовый б-р,  15",,,,,,,,,,,,,,,,
5398949.0,2,73.2,4,11,1.0,"Саввинская наб.,  7с3",,,,,,,,,,,,,,,,
3500000.0,2,88.0,1,4,1.0,"Островной пр.,  2",,,,,,,,,,,,,,,,
3899000.0,3,97.6,5,16,1.0,"Петровско-Разумовская аллея,  20",,,,,,,,,,,,,,,,
3800000.0,2,78.0,10,16,1.0,"Новоалексеевская ул.,  22к1",,,,,,,,,,,,,,,,
1130000.0,2,42.2,7,9,1.0,"Ташкентский пер.,  3",,,,,,,,,,,,,,,,
480000.0,1,14.0,1,9,0.0,"Каширское ш.,  128к2",,,,,,,,,,,,,,,,
4000000.0,3,87.0,8,24,1.0,"Хорошёвское ш.,  25Ак3",,,,,,,,,,,,,,,,
2836500.0,2,65.7,16,25,1.0,"Береговой пр.,  5к2",,,,,,,,,,,,,,,,
1890000.0,3,81.3,6,19,1.0,"Скандинавский б-р,  19",,,,,,,,,,,,,,,,
410030.0,1,11.2,1,9,0.0,"Черницынский пр.,  6к1",,,,,,,,,,,,,,,,
2050000.0,2,54.7,16,19,1.0,"ул. Дмитрия Ульянова,  27к1",,,,,,,,,,,,,,,,
5000000.0,2,51.1,17,18,1.0,"Поклонная ул.,  11с1А",,,,,,,,,,,,,,,,
330000.0,1,14.2,1,5,0.0,"Новогиреевская ул.,  16к1",,,,,,,,,,,,,,,,
1650000.0,3,62.9,9,12,1.0,"Белореченская ул.,  17",,,,,,,,,,,,,,,,
4817440.0,3,95.3,4,16,1.0,"Якиманский пер.,  6",,,,,,,,,,,,,,,,
6710000.0,2,56.4,14,19,1.0,"Ленинский пр-т,  38Ак3",,,,,,,,,,,,,,,,
1400000.0,1,45.1,3,10,1.0,"Барвихинская ул.,  6",,,,,,,,,,,,,,,,
2500000.0,2,58.0,17,21,1.0,"ул. Мнёвники,  5",,,,,,,,,,,,,,,,
1030000.0,1,38.8,9,18,1.0,"6-я Радиальная ул.,  7/6к3",,,,,,,,,,,,,,,,
520010.0,1,16.1,1,9,0.0,"ул. Мусы Джалиля,  27к1",,,,,,,,,,,,,,,,
900000.0,1,33.0,5,12,1.0,"Люблинская ул.,  5к1",,,,,,,,,,,,,,,,
5300000.0,3,78.0,2,14,1.0,"ул. Пресненский Вал,  14к3",,,,,,,,,,,,,,,,
470000.0,1,19.6,1,6,0.0,"Большая Серпуховская ул.,  31к2",,,,,,,,,,,,,,,,
1870000.0,2,54.4,4,5,1.0,"Прудовой пр.,  10",,,,,,,,,,,,,,,,
6131290.0,5,133.1,6,19,1.0,"Красногвардейский б-р,  15с2",,,,,,,,,,,,,,,,
7800000.0,3,107.0,9,10,1.0,"ул. Фадеева,  4А",,,,,,,,,,,,,,,,
1900000.0,3,64.2,2,6,1.0,"ул. Толбухина,  7к1",,,,,,,,,,,,,,,,
3450000.0,1,53.0,26,51,1.0,"Москва, Шмитовский проезд,  39к1",,,,,,,,,,,,,,,,
1950000.0,2,54.0,7,11,1.0,"пр-т Мира,  122",,,,,,,,,,,,,,,,
415000.0,1,11.7,1,9,0.0,"4-я Новокузьминская ул.,  8к2",,,,,,,,,,,,,,,,
1450000.0,1,33.0,3,8,1.0,"Донская ул.,  31",,,,,,,,,,,,,,,,
4200000.0,4,113.1,4,41,1.0,"Багратионовский пр.,  5Ак1",,,,,,,,,,,,,,,,
380000.0,1,17.0,2,5,0.0,"ул. Металлургов,  33",,,,,,,,,,,,,,,,
1280000.0,1,35.0,5,9,1.0,"Кленовый б-р,  15",,,,,,,,,,,,,,,,
5398949.0,2,73.2,4,11,1.0,"Саввинская наб.,  7с3",,,,,,,,,,,,,,,,
3500000.0,2,88.0,1,4,1.0,"Островной пр.,  2",,,,,,,,,,,,,,,,
3899000.0,3,97.6,5,16,1.0,"Петровско-Разумовская аллея,  20",,,,,,,,,,,,,,,,
3800000.0,2,78.0,10,16,1.0,"Новоалексеевская ул.,  22к1",,,,,,,,,,,,,,,,
1130000.0,2,42.2,7,9,1.0,"Ташкентский пер.,  3",,,,,,,,,,,,,,,,
480000.0,1,14.0,1,9,0.0,"Каширское ш.,  128к2",,,,,,,,,,,,,,,,
890000.0,1,30.3,1,5,1.0,"ул. Фабрициуса,  48",,,,,,,,,,,,,,,,
3000000.0,3,65.0,10,31,1.0,"Береговой пр.,  5к1",,,,,,,,,,,,,,,,
330000.0,1,27.0,1,17,0.0,"Волжский б-р,  19",,,,,,,,,,,,,,,,
949000.0,1,35.7,15,16,1.0,5с1,,,,,,,,,,,,,,,,
5588950.0,2,68.2,3,11,1.0,"Трубецкая ул.,  12",,,,,,,,,,,,,,,,
2500000.0,2,49.0,11,29,1.0,"Береговой пр.,  3",,,,,,,,,,,,,,,,
5790000.0,4,124.0,10,17,1.0,"1-я Квесисская ул.,  9",,,,,,,,,,,,,,,,
5500000.0,2,72.5,6,8,1.0,"Фрунзенская наб.,  48",,,,,,,,,,,,,,,,
1680000.0,2,56.0,21,22,1.0,"Кировоградская ул.,  38к1",,,,,,,,,,,,,,,,
370000.0,1,11.2,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
465000.0,1,12.2,5,5,0.0,"Херсонская ул.,  41А",,,,,,,,,,,,,,,,
10800000.0,4,177.3,6,6,1.0,"ул. Дмитрия Ульянова,  31",,,,,,,,,,,,,,,,
528000.0,1,22.0,1,6,0.0,"Мытная ул.,  25",,,,,,,,,,,,,,,,
1380000.0,3,60.3,1,9,1.0,"Вешняковская ул.,  22к2",,,,,,,,,,,,,,,,
5801500.0,3,87.1,8,10,1.0,"ул. Малая Полянка,  2",,,,,,,,,,,,,,,,
2780000.0,2,66.9,18,26,1.0,"пр. Берёзовой Рощи,  12",,,,,,,,,,,,,,,,
470000.0,1,19.6,1,6,0.0,"Большая Серпуховская ул.,  31к2",,,,,,,,,,,,,,,,
1870000.0,2,54.4,4,5,1.0,"Прудовой пр.,  10",,,,,,,,,,,,,,,,
6131290.0,5,133.1,6,19,1.0,"Красногвардейский б-р,  15с2",,,,,,,,,,,,,,,,
7800000.0,3,107.0,9,10,1.0,"ул. Фадеева,  4А",,,,,,,,,,,,,,,,
1900000.0,3,64.2,2,6,1.0,"ул. Толбухина,  7к1",,,,,,,,,,,,,,,,
3450000.0,1,53.0,26,51,1.0,"Москва, Шмитовский проезд,  39к1",,,,,,,,,,,,,,,,
1950000.0,2,54.0,7,11,1.0,"пр-т Мира,  122",,,,,,,,,,,,,,,,
415000.0,1,11.7,1,9,0.0,"4-я Новокузьминская ул.,  8к2",,,,,,,,,,,,,,,,
1450000.0,1,33.0,3,8,1.0,"Донская ул.,  31",,,,,,,,,,,,,,,,
4200000.0,4,113.1,4,41,1.0,"Багратионовский пр.,  5Ак1",,,,,,,,,,,,,,,,
380000.0,1,17.0,2,5,0.0,"ул. Металлургов,  33",,,,,,,,,,,,,,,,
1280000.0,1,35.0,5,9,1.0,"Кленовый б-р,  15",,,,,,,,,,,,,,,,
5398949.0,2,73.2,4,11,1.0,"Саввинская наб.,  7с3",,,,,,,,,,,,,,,,
3500000.0,2,88.0,1,4,1.0,"Островной пр.,  2",,,,,,,,,,,,,,,,
3899000.0,3,97.6,5,16,1.0,"Петровско-Разумовская аллея,  20",,,,,,,,,,,,,,,,
3800000.0,2,78.0,10,16,1.0,"Новоалексеевская ул.,  22к1",,,,,,,,,,,,,,,,
1130000.0,2,42.2,7,9,1.0,"Ташкентский пер.,  3",,,,,,,,,,,,,,,,
480000.0,1,14.0,1,9,0.0,"Каширское ш.,  128к2",,,,,,,,,,,,,,,,
890000.0,1,30.3,1,5,1.0,"ул. Фабрициуса,  48",,,,,,,,,,,,,,,,
3000000.0,3,65.0,10,31,1.0,"Береговой пр.,  5к1",,,,,,,,,,,,,,,,
330000.0,1,27.0,1,17,0.0,"Волжский б-р,  19",,,,,,,,,,,,,,,,
949000.0,1,35.7,15,16,1.0,5с1,,,,,,,,,,,,,,,,
5588950.0,2,68.2,3,11,1.0,"Трубецкая ул.,  12",,,,,,,,,,,,,,,,
2500000.0,2,49.0,11,29,1.0,"Береговой пр.,  3",,,,,,,,,,,,,,,,
5790000.0,4,124.0,10,17,1.0,"1-я Квесисская ул.,  9",,,,,,,,,,,,,,,,
5500000.0,2,72.5,6,8,1.0,"Фрунзенская наб.,  48",,,,,,,,,,,,,,,,
1680000.0,2,56.0,21,22,1.0,"Кировоградская ул.,  38к1",,,,,,,,,,,,,,,,
370000.0,1,11.2,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
465000.0,1,12.2,5,5,0.0,"Херсонская ул.,  41А",,,,,,,,,,,,,,,,
10800000.0,4,177.3,6,6,1.0,"ул. Дмитрия Ульянова,  31",,,,,,,,,,,,,,,,
528000.0,1,22.0,1,6,0.0,"Мытная ул.,  25",,,,,,,,,,,,,,,,
1380000.0,3,60.3,1,9,1.0,"Вешняковская ул.,  22к2",,,,,,,,,,,,,,,,
5801500.0,3,87.1,8,10,1.0,"ул. Малая Полянка,  2",,,,,,,,,,,,,,,,
2780000.0,2,66.9,18,26,1.0,"пр. Берёзовой Рощи,  12",,,,,,,,,,,,,,,,
930000.0,1,25.7,3,25,0.0,"Окружной пр.,  10Г",,,,,,,,,,,,,,,,
3340000.0,2,68.0,9,24,1.0,"Хорошёвское ш.,  25Ак2",,,,,,,,,,,,,,,,
1420000.0,2,52.0,12,12,1.0,"Таллинская ул.,  8",,,,,,,,,,,,,,,,
450000.0,,14.5,1,12,1.0,"Чечёрский пр.,  66",,,,,,,,,,,,,,,,
2980000.0,3,72.6,4,9,1.0,"Садовническая ул.,  47с1",,,,,,,,,,,,,,,,
7500000.0,3,89.2,42,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
1330000.0,2,52.0,2,9,1.0,"Ратная ул.,  12к1",,,,,,,,,,,,,,,,
399000.0,1,15.2,2,5,0.0,"Яснополянская ул.,  3к2",,,,,,,,,,,,,,,,
6501459.0,3,75.8,8,11,1.0,"Трубецкая ул.,  12",,,,,,,,,,,,,,,,
15970000.0,3,105.0,12,14,1.0,"Трубецкая ул.,  10",,,,,,,,,,,,,,,,
1500000.0,3,55.0,7,8,1.0,"пр-т Будённого,  37к1",,,,,,,,,,,,,,,,
19000000.0,3,155.0,7,15,1.0,"ул. Большая Якиманка,  22к3",,,,,,,,,,,,,,,,
2470000.0,3,75.6,5,22,1.0,"ул. Покрышкина,  11",,,,,,,,,,,,,,,,
380000.0,1,10.0,1,4,0.0,"ул. Покровка,  43А",,,,,,,,,,,,,,,,
1000000.0,1,35.6,5,17,1.0,"Лукинская ул.,  8к1",,,,,,,,,,,,,,,,
4300000.0,3,93.6,22,51,1.0,"Шмитовский пр.,  39к1",,,,,,,,,,,,,,,,
1130000.0,2,42.2,7,9,1.0,"Ташкентский пер.,  3",,,,,,,,,,,,,,,,
480000.0,1,14.0,1,9,0.0,"Каширское ш.,  128к2",,,,,,,,,,,,,,,,
